priority_rank,category,migration_decision,source_area,path,suffix,suggested_python_target,safety_boundary,reason
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,documentation,05_EXPORTS/P079_P2B_CONTRACT_FIELD_SELECTION_REVIEW_READONLY_20260620_192723/FIELD_SELECTION_DRAFTS_READONLY/P079_FIELD_SELECTION_runtime_metadata.md,.md,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,documentation,05_EXPORTS/P079_P2B_CONTRACT_FIELD_SELECTION_REVIEW_READONLY_20260620_192723/FIELD_SELECTION_DRAFTS_READONLY/P079_FIELD_SELECTION_webapp_ui.md,.md,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,documentation,05_EXPORTS/P079B_HUMAN_REVIEW_WORKING_COPY_READONLY_20260620_194923/DOMAIN_REVIEW_SHEETS/P079B_REVIEW_runtime_metadata.md,.md,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,documentation,05_EXPORTS/P079B_HUMAN_REVIEW_WORKING_COPY_READONLY_20260620_194923/DOMAIN_REVIEW_SHEETS/P079B_REVIEW_webapp_ui.md,.md,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,documentation,05_EXPORTS/P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424/DOMAIN_DECISION_BRIEFS/P079D_DECISION_BRIEF_runtime_metadata.md,.md,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,documentation,05_EXPORTS/P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424/DOMAIN_DECISION_BRIEFS/P079D_DECISION_BRIEF_webapp_ui.md,.md,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,data_or_export,05_EXPORTS/P106_WEBAPP_STATIC_PREVIEW_DATA_EXPORT_20260622_103845/P106_WEBAPP_STATIC_PREVIEW_DATA_EXPORT_CONTRACT.json,.json,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,documentation,05_EXPORTS/P106_WEBAPP_STATIC_PREVIEW_DATA_EXPORT_20260622_103845/P106_WEBAPP_STATIC_PREVIEW_DATA_EXPORT_REPORT.md,.md,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,data_or_export,05_EXPORTS/P106_WEBAPP_STATIC_PREVIEW_DATA_EXPORT_20260622_103845/P106_WEBAPP_STATIC_PREVIEW_MANIFEST.json,.json,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,data_or_export,05_EXPORTS/P106_WEBAPP_STATIC_PREVIEW_DATA_EXPORT_20260622_103845/STATIC_PREVIEW/data/context_pack.json,.json,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,data_or_export,05_EXPORTS/P106_WEBAPP_STATIC_PREVIEW_DATA_EXPORT_20260622_103845/STATIC_PREVIEW/data/webapp_pack.json,.json,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,data_or_export,05_EXPORTS/P106_WEBAPP_STATIC_PREVIEW_DATA_EXPORT_20260622_103845/STATIC_PREVIEW/preview_manifest.json,.json,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,documentation,05_EXPORTS/P106_WEBAPP_STATIC_PREVIEW_DATA_EXPORT_20260622_103845/STATIC_PREVIEW/README_PREVIEW.md,.md,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,apps_script_webapp_or_frontend,05_EXPORTS/P107_R1_CANONICAL_WEBAPP_BINDING_ADMIN_20260622_105702/CANONICAL_BINDING_PACK/admin/ADMIN_MONITOR.html,.html,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,documentation,05_EXPORTS/P107_R1_CANONICAL_WEBAPP_BINDING_ADMIN_20260622_105702/CANONICAL_BINDING_PACK/admin/README_ADMIN_MONITOR.md,.md,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,data_or_export,05_EXPORTS/P107_R1_CANONICAL_WEBAPP_BINDING_ADMIN_20260622_105702/CANONICAL_BINDING_PACK/data/admin_status.json,.json,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,data_or_export,05_EXPORTS/P107_R1_CANONICAL_WEBAPP_BINDING_ADMIN_20260622_105702/CANONICAL_BINDING_PACK/data/binding_contract.json,.json,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,data_or_export,05_EXPORTS/P107_R1_CANONICAL_WEBAPP_BINDING_ADMIN_20260622_105702/CANONICAL_BINDING_PACK/data/context_pack.json,.json,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,data_or_export,05_EXPORTS/P107_R1_CANONICAL_WEBAPP_BINDING_ADMIN_20260622_105702/CANONICAL_BINDING_PACK/data/webapp_pack.json,.json,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,documentation,05_EXPORTS/P107_R1_CANONICAL_WEBAPP_BINDING_ADMIN_20260622_105702/CANONICAL_BINDING_PACK/WEBAPP_BINDING_CONTRACT.md,.md,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,data_or_export,05_EXPORTS/P107_R1_CANONICAL_WEBAPP_BINDING_ADMIN_20260622_105702/P107_R1_CANONICAL_WEBAPP_BINDING_ADMIN_CONTRACT.json,.json,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,data_or_export,05_EXPORTS/P107_R1_CANONICAL_WEBAPP_BINDING_ADMIN_20260622_105702/P107_R1_CANONICAL_WEBAPP_BINDING_ADMIN_MANIFEST.json,.json,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,documentation,05_EXPORTS/P107_R1_CANONICAL_WEBAPP_BINDING_ADMIN_20260622_105702/P107_R1_CANONICAL_WEBAPP_BINDING_ADMIN_REPORT.md,.md,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,data_or_export,05_EXPORTS/P110A_CANONICAL_WEBAPP_INDEX_LOCATOR_READONLY_20260622_112818/P110A_CANONICAL_WEBAPP_INDEX_LOCATOR_CONTRACT.json,.json,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,documentation,05_EXPORTS/P110A_CANONICAL_WEBAPP_INDEX_LOCATOR_READONLY_20260622_112818/P110A_CANONICAL_WEBAPP_INDEX_LOCATOR_REPORT.md,.md,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,data_or_export,05_EXPORTS/P110A_CANONICAL_WEBAPP_INDEX_LOCATOR_READONLY_20260622_112818/P110A_LOCATOR_ROOTS.json,.json,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,data_or_export,05_EXPORTS/P110A_R2_LOCATOR_EXPORTS_BOM_REPAIR_20260622_114135/P110A_R2_CANONICAL_WEBAPP_INDEX_CANDIDATES.csv,.csv,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,data_or_export,05_EXPORTS/P110A_R2_LOCATOR_EXPORTS_BOM_REPAIR_20260622_114135/P110A_R2_CANONICAL_WEBAPP_INDEX_LOCATOR_AUDIT.json,.json,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,documentation,05_EXPORTS/P110A_R2_LOCATOR_EXPORTS_BOM_REPAIR_20260622_114135/P110A_R2_CANONICAL_WEBAPP_INDEX_REVIEW.md,.md,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,documentation,docs/audit/MVP_QAIC_P98A_RUNTIME_COCKPIT_AUDIT_READONLY.md,.md,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,documentation,docs/audit/MVP_QAIC_P98B_RUNTIME_COCKPIT_MODULE_LOCAL.md,.md,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,documentation,docs/audit/MVP_QAIC_P98D_RUNTIME_COCKPIT_EXTENDED_MODULE_LOCAL.md,.md,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,python,mvp_qaic_py/release/runtime_cockpit_audit_readonly.py,.py,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,python,mvp_qaic_py/release/runtime_cockpit_extended_module.py,.py,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,python,mvp_qaic_py/release/runtime_cockpit_module.py,.py,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,python,mvp_qaic_py/webapp_canonical_binding_admin.py,.py,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,python,mvp_qaic_py/webapp_canonical_index_audit.py,.py,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,python,mvp_qaic_py/webapp_canonical_index_confirmation.py,.py,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,python,mvp_qaic_py/webapp_canonical_index_confirmation_seal.py,.py,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,python,mvp_qaic_py/webapp_canonical_index_locator.py,.py,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,python,mvp_qaic_py/webapp_static_preview_export.py,.py,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,python,mvp_qaic_py/webapp_ui_polish_decision_gate.py,.py,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,python,qaic_core/live/runtime.py,.py,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,python,qaic_core/pipelines/runtime_to_journal.py,.py,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,python,qaic_core/trade_plan/runtime_contract.py,.py,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,python,tests/test_live_runtime_contract.py,.py,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,python,tests/test_runtime_cockpit_audit_readonly_p98a.py,.py,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,python,tests/test_runtime_cockpit_extended_module_p98d.py,.py,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,python,tests/test_runtime_cockpit_module_p98b.py,.py,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,python,tests/test_runtime_to_journal_pipeline.py,.py,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,python,tests/test_trade_plan_runtime_contract.py,.py,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,python,tests/test_webapp_canonical_binding_admin_p107_r1.py,.py,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,python,tests/test_webapp_canonical_index_audit_p109.py,.py,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,python,tests/test_webapp_canonical_index_confirmation_p110b.py,.py,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,python,tests/test_webapp_canonical_index_confirmation_seal_p111.py,.py,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,python,tests/test_webapp_canonical_index_locator_p110a.py,.py,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,python,tests/test_webapp_static_preview_export_p106.py,.py,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
4,WEBAPP_DATA_PACKS,MIGRATE_DATA_PACK_GENERATION_TO_PYTHON,python,tests/test_webapp_ui_polish_decision_gate_p108.py,.py,mvp_qaic_py.webapp_data_packs,MVP_PUBLIC_HUMAN_REVIEW_ONLY,WebApp static data packs can be generated in Python without touching Apps Script live.
5,LEXIQUE_METHODS_SIGNALS,MIGRATE_CONTENT_PIPELINE_TO_PYTHON,documentation,05_EXPORTS/P078C_P2_DATA_CONTRACTS_ROBUST_REBUILD_READONLY_20260620_190958/CONTRACT_DRAFTS_READONLY/P078C_DRAFT_CONTRACT_lexique_kb.md,.md,mvp_qaic_py.lexique_content_pipeline,MVP_PUBLIC_HUMAN_REVIEW_ONLY,"Lexique, methods and signals content should be curated in Python data pipelines."
5,LEXIQUE_METHODS_SIGNALS,MIGRATE_CONTENT_PIPELINE_TO_PYTHON,documentation,05_EXPORTS/P079_P2B_CONTRACT_FIELD_SELECTION_REVIEW_READONLY_20260620_192723/FIELD_SELECTION_DRAFTS_READONLY/P079_FIELD_SELECTION_lexique_kb.md,.md,mvp_qaic_py.lexique_content_pipeline,MVP_PUBLIC_HUMAN_REVIEW_ONLY,"Lexique, methods and signals content should be curated in Python data pipelines."
5,LEXIQUE_METHODS_SIGNALS,MIGRATE_CONTENT_PIPELINE_TO_PYTHON,documentation,05_EXPORTS/P079B_HUMAN_REVIEW_WORKING_COPY_READONLY_20260620_194923/DOMAIN_REVIEW_SHEETS/P079B_REVIEW_lexique_kb.md,.md,mvp_qaic_py.lexique_content_pipeline,MVP_PUBLIC_HUMAN_REVIEW_ONLY,"Lexique, methods and signals content should be curated in Python data pipelines."
5,LEXIQUE_METHODS_SIGNALS,MIGRATE_CONTENT_PIPELINE_TO_PYTHON,documentation,05_EXPORTS/P079D_CONTROLLED_REVIEW_DECISION_PACK_READONLY_20260620_210424/DOMAIN_DECISION_BRIEFS/P079D_DECISION_BRIEF_lexique_kb.md,.md,mvp_qaic_py.lexique_content_pipeline,MVP_PUBLIC_HUMAN_REVIEW_ONLY,"Lexique, methods and signals content should be curated in Python data pipelines."
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,documentation,05_EXPORTS/P078C_P2_DATA_CONTRACTS_ROBUST_REBUILD_READONLY_20260620_190958/CONTRACT_DRAFTS_READONLY/P078C_DRAFT_CONTRACT_decision_journal.md,.md,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,documentation,05_EXPORTS/P079_P2B_CONTRACT_FIELD_SELECTION_REVIEW_READONLY_20260620_192723/FIELD_SELECTION_DRAFTS_READONLY/P079_FIELD_SELECTION_apps_script_other.md,.md,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,documentation,05_EXPORTS/P079_P2B_CONTRACT_FIELD_SELECTION_REVIEW_READONLY_20260620_192723/FIELD_SELECTION_DRAFTS_READONLY/P079_FIELD_SELECTION_decision_journal.md,.md,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,documentation,05_EXPORTS/P079_P2B_CONTRACT_FIELD_SELECTION_REVIEW_READONLY_20260620_192723/FIELD_SELECTION_DRAFTS_READONLY/P079_FIELD_SELECTION_gpt_response_intake.md,.md,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,documentation,05_EXPORTS/P079_P2B_CONTRACT_FIELD_SELECTION_REVIEW_READONLY_20260620_192723/FIELD_SELECTION_DRAFTS_READONLY/P079_FIELD_SELECTION_reference_docs.md,.md,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,documentation,05_EXPORTS/P079_P2B_CONTRACT_FIELD_SELECTION_REVIEW_READONLY_20260620_192723/FIELD_SELECTION_DRAFTS_READONLY/P079_FIELD_SELECTION_sheets_exports.md,.md,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,data_or_export,05_EXPORTS/P079_P2B_CONTRACT_FIELD_SELECTION_REVIEW_READONLY_20260620_192723/MANIFEST_P079.json,.json,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,data_or_export,05_EXPORTS/P079_P2B_CONTRACT_FIELD_SELECTION_REVIEW_READONLY_20260620_192723/P079_BLOCKERS_AND_REVIEW_RULES.csv,.csv,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,data_or_export,05_EXPORTS/P079_P2B_CONTRACT_FIELD_SELECTION_REVIEW_READONLY_20260620_192723/P079_CONTRACT_FIELD_SELECTION_WORKBENCH.csv,.csv,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,data_or_export,05_EXPORTS/P079_P2B_CONTRACT_FIELD_SELECTION_REVIEW_READONLY_20260620_192723/P079_HUMAN_REVIEW_QUEUE.csv,.csv,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
6,DECISION_JOURNAL_REVIEW_PACK,MIGRATE_REVIEW_PACKS_TO_PYTHON,documentation,05_EXPORTS/P079_P2B_CONTRACT_FIELD_SELECTION_REVIEW_READONLY_20260620_192723/P079_P2B_CONTRACT_FIELD_SELECTION_REVIEW_REPORT.md,.md,mvp_qaic_py.decision_review_pack,MVP_PUBLIC_HUMAN_REVIEW_ONLY,Decision journal and review packs should become reproducible Python exports.
